date,region,channel,category,revenue,cost,profit,units_sold,satisfaction_score,segment
2025-03-28,West,Retail,Office,53031,36061.08,16969.92,131,3.6,SMB
2025-03-01,North,Wholesale,Electronics,53032,36061.76,16970.24,132,3.7,Consumer
2025-03-02,South,Online,Home,53033,36062.44,16970.56,133,3.8,Enterprise
2025-03-03,East,Retail,Fashion,53034,36063.12,16970.88,134,3.9,SMB
2025-03-04,West,Wholesale,Office,53035,36063.8,16971.2,135,4.0,Consumer
2025-03-05,North,Online,Electronics,53036,36064.48,16971.52,136,4.1,Enterprise
2025-03-06,South,Retail,Home,53037,36065.16,16971.84,137,4.2,SMB
2025-03-07,East,Wholesale,Fashion,53038,36065.84,16972.16,138,4.3,Consumer
2025-03-08,West,Online,Office,53039,36066.52,16972.48,139,4.4,Enterprise
2025-03-09,North,Retail,Electronics,53040,36067.2,16972.8,140,4.5,SMB
2025-03-10,South,Wholesale,Home,53041,36067.88,16973.12,141,4.6,Consumer
2025-03-11,East,Online,Fashion,53042,36068.56,16973.44,142,4.7,Enterprise
2025-03-12,West,Retail,Office,53043,36069.24,16973.76,143,4.8,SMB
2025-03-13,North,Wholesale,Electronics,53044,36069.92,16974.08,144,4.9,Consumer
2025-03-14,South,Online,Home,53045,36070.6,16974.4,145,3.5,Enterprise
2025-03-15,East,Retail,Fashion,53046,36071.28,16974.72,146,3.6,SMB
2025-03-16,West,Wholesale,Office,53047,36071.96,16975.04,147,3.7,Consumer
2025-03-17,North,Online,Electronics,53048,36072.64,16975.36,148,3.8,Enterprise
2025-03-18,South,Retail,Home,53049,36073.32,16975.68,149,3.9,SMB
2025-03-19,East,Wholesale,Fashion,53050,36074.0,16976.0,150,4.0,Consumer
2025-03-20,West,Online,Office,53051,36074.68,16976.32,151,4.1,Enterprise
2025-03-21,North,Retail,Electronics,53052,36075.36,16976.64,152,4.2,SMB
2025-03-22,South,Wholesale,Home,53053,36076.04,16976.96,153,4.3,Consumer
2025-03-23,East,Online,Fashion,53054,36076.72,16977.28,154,4.4,Enterprise
2025-03-24,West,Retail,Office,53055,36077.4,16977.6,155,4.5,SMB
2025-03-25,North,Wholesale,Electronics,53056,36078.08,16977.92,156,4.6,Consumer
2025-03-26,South,Online,Home,53057,36078.76,16978.24,157,4.7,Enterprise
2025-03-27,East,Retail,Fashion,53058,36079.44,16978.56,158,4.8,SMB
2025-03-28,West,Wholesale,Office,53059,36080.12,16978.88,159,4.9,Consumer
2025-03-01,North,Online,Electronics,53060,36080.8,16979.2,160,3.5,Enterprise
2025-03-02,South,Retail,Home,53061,36081.48,16979.52,161,3.6,SMB
2025-03-03,East,Wholesale,Fashion,53062,36082.16,16979.84,162,3.7,Consumer
2025-03-04,West,Online,Office,53063,36082.84,16980.16,163,3.8,Enterprise
2025-03-05,North,Retail,Electronics,53064,36083.52,16980.48,164,3.9,SMB
2025-03-06,South,Wholesale,Home,53065,36084.2,16980.8,165,4.0,Consumer
2025-03-07,East,Online,Fashion,53066,36084.88,16981.12,166,4.1,Enterprise
2025-03-08,West,Retail,Office,53067,36085.56,16981.44,167,4.2,SMB
2025-03-09,North,Wholesale,Electronics,53068,36086.24,16981.76,168,4.3,Consumer
2025-03-10,South,Online,Home,53069,36086.92,16982.08,169,4.4,Enterprise
2025-03-11,East,Retail,Fashion,53070,36087.6,16982.4,170,4.5,SMB
2025-03-12,West,Wholesale,Office,53071,36088.28,16982.72,171,4.6,Consumer
2025-03-13,North,Online,Electronics,53072,36088.96,16983.04,172,4.7,Enterprise
2025-03-14,South,Retail,Home,53073,36089.64,16983.36,173,4.8,SMB
2025-03-15,East,Wholesale,Fashion,53074,36090.32,16983.68,174,4.9,Consumer
2025-03-16,West,Online,Office,53075,36091.0,16984.0,175,3.5,Enterprise
2025-03-17,North,Retail,Electronics,53076,36091.68,16984.32,176,3.6,SMB
2025-03-18,South,Wholesale,Home,53077,36092.36,16984.64,177,3.7,Consumer
2025-03-19,East,Online,Fashion,53078,36093.04,16984.96,178,3.8,Enterprise
2025-03-20,West,Retail,Office,53079,36093.72,16985.28,179,3.9,SMB
2025-03-21,North,Wholesale,Electronics,53080,36094.4,16985.6,180,4.0,Consumer
2025-03-22,South,Online,Home,53081,36095.08,16985.92,181,4.1,Enterprise
2025-03-23,East,Retail,Fashion,53082,36095.76,16986.24,182,4.2,SMB
2025-03-24,West,Wholesale,Office,53083,36096.44,16986.56,183,4.3,Consumer
2025-03-25,North,Online,Electronics,53084,36097.12,16986.88,184,4.4,Enterprise
2025-03-26,South,Retail,Home,53085,36097.8,16987.2,185,4.5,SMB
2025-03-27,East,Wholesale,Fashion,53086,36098.48,16987.52,186,4.6,Consumer
2025-03-28,West,Online,Office,53087,36099.16,16987.84,187,4.7,Enterprise
2025-03-01,North,Retail,Electronics,53088,36099.84,16988.16,188,4.8,SMB
2025-03-02,South,Wholesale,Home,53089,36100.52,16988.48,189,4.9,Consumer
2025-03-03,East,Online,Fashion,53090,36101.2,16988.8,190,3.5,Enterprise
2025-03-04,West,Retail,Office,53091,36101.88,16989.12,191,3.6,SMB
2025-03-05,North,Wholesale,Electronics,53092,36102.56,16989.44,192,3.7,Consumer
2025-03-06,South,Online,Home,53093,36103.24,16989.76,193,3.8,Enterprise
2025-03-07,East,Retail,Fashion,53094,36103.92,16990.08,194,3.9,SMB
2025-03-08,West,Wholesale,Office,53095,36104.6,16990.4,195,4.0,Consumer
2025-03-09,North,Online,Electronics,53096,36105.28,16990.72,196,4.1,Enterprise
2025-03-10,South,Retail,Home,53097,36105.96,16991.04,197,4.2,SMB
2025-03-11,East,Wholesale,Fashion,53098,36106.64,16991.36,198,4.3,Consumer
2025-03-12,West,Online,Office,53099,36107.32,16991.68,199,4.4,Enterprise
2025-03-13,North,Retail,Electronics,53100,36108.0,16992.0,200,4.5,SMB
2025-03-14,South,Wholesale,Home,53101,36108.68,16992.32,201,4.6,Consumer
2025-03-15,East,Online,Fashion,53102,36109.36,16992.64,202,4.7,Enterprise
2025-03-16,West,Retail,Office,53103,36110.04,16992.96,203,4.8,SMB
2025-03-17,North,Wholesale,Electronics,53104,36110.72,16993.28,204,4.9,Consumer
2025-03-18,South,Online,Home,53105,36111.4,16993.6,205,3.5,Enterprise
2025-03-19,East,Retail,Fashion,53106,36112.08,16993.92,206,3.6,SMB
2025-03-20,West,Wholesale,Office,53107,36112.76,16994.24,207,3.7,Consumer
2025-03-21,North,Online,Electronics,53108,36113.44,16994.56,208,3.8,Enterprise
2025-03-22,South,Retail,Home,53109,36114.12,16994.88,209,3.9,SMB
2025-03-23,East,Wholesale,Fashion,53110,36114.8,16995.2,210,4.0,Consumer
2025-03-24,West,Online,Office,53111,36115.48,16995.52,211,4.1,Enterprise
2025-03-25,North,Retail,Electronics,53112,36116.16,16995.84,212,4.2,SMB
2025-03-26,South,Wholesale,Home,53113,36116.84,16996.16,213,4.3,Consumer
2025-03-27,East,Online,Fashion,53114,36117.52,16996.48,214,4.4,Enterprise
2025-03-28,West,Retail,Office,53115,36118.2,16996.8,215,4.5,SMB
2025-03-01,North,Wholesale,Electronics,53116,36118.88,16997.12,216,4.6,Consumer
2025-03-02,South,Online,Home,53117,36119.56,16997.44,217,4.7,Enterprise
2025-03-03,East,Retail,Fashion,53118,36120.24,16997.76,218,4.8,SMB
2025-03-04,West,Wholesale,Office,53119,36120.92,16998.08,219,4.9,Consumer
2025-03-05,North,Online,Electronics,53120,36121.6,16998.4,220,3.5,Enterprise
2025-03-06,South,Retail,Home,53121,36122.28,16998.72,221,3.6,SMB
2025-03-07,East,Wholesale,Fashion,53122,36122.96,16999.04,222,3.7,Consumer
2025-03-08,West,Online,Office,53123,36123.64,16999.36,223,3.8,Enterprise
2025-03-09,North,Retail,Electronics,53124,36124.32,16999.68,224,3.9,SMB
2025-03-10,South,Wholesale,Home,53125,36125.0,17000.0,225,4.0,Consumer
2025-03-11,East,Online,Fashion,53126,36125.68,17000.32,226,4.1,Enterprise
2025-03-12,West,Retail,Office,53127,36126.36,17000.64,227,4.2,SMB
2025-03-13,North,Wholesale,Electronics,53128,36127.04,17000.96,228,4.3,Consumer
2025-03-14,South,Online,Home,53129,36127.72,17001.28,229,4.4,Enterprise
2025-03-15,East,Retail,Fashion,53130,36128.4,17001.6,230,4.5,SMB
2025-03-16,West,Wholesale,Office,53131,36129.08,17001.92,231,4.6,Consumer
2025-03-17,North,Online,Electronics,53132,36129.76,17002.24,232,4.7,Enterprise
2025-03-18,South,Retail,Home,53133,36130.44,17002.56,233,4.8,SMB
2025-03-19,East,Wholesale,Fashion,53134,36131.12,17002.88,234,4.9,Consumer
2025-03-20,West,Online,Office,53135,36131.8,17003.2,235,3.5,Enterprise
2025-03-21,North,Retail,Electronics,53136,36132.48,17003.52,236,3.6,SMB
2025-03-22,South,Wholesale,Home,53137,36133.16,17003.84,237,3.7,Consumer
2025-03-23,East,Online,Fashion,53138,36133.84,17004.16,238,3.8,Enterprise
2025-03-24,West,Retail,Office,53139,36134.52,17004.48,239,3.9,SMB
2025-03-25,North,Wholesale,Electronics,53140,36135.2,17004.8,240,4.0,Consumer
2025-03-26,South,Online,Home,53141,36135.88,17005.12,241,4.1,Enterprise
2025-03-27,East,Retail,Fashion,53142,36136.56,17005.44,242,4.2,SMB
2025-03-28,West,Wholesale,Office,53143,36137.24,17005.76,243,4.3,Consumer
2025-03-01,North,Online,Electronics,53144,36137.92,17006.08,244,4.4,Enterprise
2025-03-02,South,Retail,Home,53145,36138.6,17006.4,245,4.5,SMB
2025-03-03,East,Wholesale,Fashion,53146,36139.28,17006.72,246,4.6,Consumer
2025-03-04,West,Online,Office,53147,36139.96,17007.04,247,4.7,Enterprise
2025-03-05,North,Retail,Electronics,53148,36140.64,17007.36,248,4.8,SMB
2025-03-06,South,Wholesale,Home,53149,36141.32,17007.68,249,4.9,Consumer
2025-03-07,East,Online,Fashion,53150,36142.0,17008.0,250,3.5,Enterprise
2025-03-08,West,Retail,Office,53151,36142.68,17008.32,251,3.6,SMB
2025-03-09,North,Wholesale,Electronics,53152,36143.36,17008.64,252,3.7,Consumer
2025-03-10,South,Online,Home,53153,36144.04,17008.96,253,3.8,Enterprise
2025-03-11,East,Retail,Fashion,53154,36144.72,17009.28,254,3.9,SMB
2025-03-12,West,Wholesale,Office,53155,36145.4,17009.6,255,4.0,Consumer
2025-03-13,North,Online,Electronics,53156,36146.08,17009.92,256,4.1,Enterprise
2025-03-14,South,Retail,Home,53157,36146.76,17010.24,257,4.2,SMB
2025-03-15,East,Wholesale,Fashion,53158,36147.44,17010.56,258,4.3,Consumer
2025-03-16,West,Online,Office,53159,36148.12,17010.88,259,4.4,Enterprise
2025-03-17,North,Retail,Electronics,53160,36148.8,17011.2,260,4.5,SMB
2025-03-18,South,Wholesale,Home,53161,36149.48,17011.52,261,4.6,Consumer
2025-03-19,East,Online,Fashion,53162,36150.16,17011.84,262,4.7,Enterprise
2025-03-20,West,Retail,Office,53163,36150.84,17012.16,263,4.8,SMB
2025-03-21,North,Wholesale,Electronics,53164,36151.52,17012.48,264,4.9,Consumer
2025-03-22,South,Online,Home,53165,36152.2,17012.8,265,3.5,Enterprise
2025-03-23,East,Retail,Fashion,53166,36152.88,17013.12,266,3.6,SMB
2025-03-24,West,Wholesale,Office,53167,36153.56,17013.44,267,3.7,Consumer
2025-03-25,North,Online,Electronics,53168,36154.24,17013.76,268,3.8,Enterprise
2025-03-26,South,Retail,Home,53169,36154.92,17014.08,269,3.9,SMB
2025-03-27,East,Wholesale,Fashion,53170,36155.6,17014.4,270,4.0,Consumer
2025-03-28,West,Online,Office,53171,36156.28,17014.72,271,4.1,Enterprise
2025-03-01,North,Retail,Electronics,53172,36156.96,17015.04,272,4.2,SMB
2025-03-02,South,Wholesale,Home,53173,36157.64,17015.36,273,4.3,Consumer
2025-03-03,East,Online,Fashion,53174,36158.32,17015.68,274,4.4,Enterprise
2025-03-04,West,Retail,Office,53175,36159.0,17016.0,275,4.5,SMB
2025-03-05,North,Wholesale,Electronics,53176,36159.68,17016.32,276,4.6,Consumer
2025-03-06,South,Online,Home,53177,36160.36,17016.64,277,4.7,Enterprise
2025-03-07,East,Retail,Fashion,53178,36161.04,17016.96,278,4.8,SMB
2025-03-08,West,Wholesale,Office,53179,36161.72,17017.28,279,4.9,Consumer
2025-03-09,North,Online,Electronics,53180,36162.4,17017.6,280,3.5,Enterprise
2025-03-10,South,Retail,Home,53181,36163.08,17017.92,281,3.6,SMB
2025-03-11,East,Wholesale,Fashion,53182,36163.76,17018.24,282,3.7,Consumer
2025-03-12,West,Online,Office,53183,36164.44,17018.56,283,3.8,Enterprise
2025-03-13,North,Retail,Electronics,53184,36165.12,17018.88,284,3.9,SMB
2025-03-14,South,Wholesale,Home,53185,36165.8,17019.2,285,4.0,Consumer
2025-03-15,East,Online,Fashion,53186,36166.48,17019.52,286,4.1,Enterprise
2025-03-16,West,Retail,Office,53187,36167.16,17019.84,287,4.2,SMB
2025-03-17,North,Wholesale,Electronics,53188,36167.84,17020.16,288,4.3,Consumer
2025-03-18,South,Online,Home,53189,36168.52,17020.48,289,4.4,Enterprise
2025-03-19,East,Retail,Fashion,53190,36169.2,17020.8,290,4.5,SMB
2025-03-20,West,Wholesale,Office,53191,36169.88,17021.12,291,4.6,Consumer
2025-03-21,North,Online,Electronics,53192,36170.56,17021.44,292,4.7,Enterprise
2025-03-22,South,Retail,Home,53193,36171.24,17021.76,293,4.8,SMB
2025-03-23,East,Wholesale,Fashion,53194,36171.92,17022.08,294,4.9,Consumer
2025-03-24,West,Online,Office,53195,36172.6,17022.4,295,3.5,Enterprise
2025-03-25,North,Retail,Electronics,53196,36173.28,17022.72,296,3.6,SMB
2025-03-26,South,Wholesale,Home,53197,36173.96,17023.04,297,3.7,Consumer
2025-03-27,East,Online,Fashion,53198,36174.64,17023.36,298,3.8,Enterprise
2025-03-28,West,Retail,Office,53199,36175.32,17023.68,299,3.9,SMB
2025-03-01,North,Wholesale,Electronics,53200,36176.0,17024.0,300,4.0,Consumer
2025-03-02,South,Online,Home,53201,36176.68,17024.32,301,4.1,Enterprise
2025-03-03,East,Retail,Fashion,53202,36177.36,17024.64,302,4.2,SMB
2025-03-04,West,Wholesale,Office,53203,36178.04,17024.96,303,4.3,Consumer
2025-03-05,North,Online,Electronics,53204,36178.72,17025.28,304,4.4,Enterprise
2025-03-06,South,Retail,Home,53205,36179.4,17025.6,305,4.5,SMB
2025-03-07,East,Wholesale,Fashion,53206,36180.08,17025.92,306,4.6,Consumer
2025-03-08,West,Online,Office,53207,36180.76,17026.24,307,4.7,Enterprise
2025-03-09,North,Retail,Electronics,53208,36181.44,17026.56,308,4.8,SMB
2025-03-10,South,Wholesale,Home,53209,36182.12,17026.88,309,4.9,Consumer
2025-03-11,East,Online,Fashion,53210,36182.8,17027.2,310,3.5,Enterprise
2025-03-12,West,Retail,Office,53211,36183.48,17027.52,311,3.6,SMB
2025-03-13,North,Wholesale,Electronics,53212,36184.16,17027.84,312,3.7,Consumer
2025-03-14,South,Online,Home,53213,36184.84,17028.16,313,3.8,Enterprise
2025-03-15,East,Retail,Fashion,53214,36185.52,17028.48,314,3.9,SMB
2025-03-16,West,Wholesale,Office,53215,36186.2,17028.8,315,4.0,Consumer
2025-03-17,North,Online,Electronics,53216,36186.88,17029.12,316,4.1,Enterprise
2025-03-18,South,Retail,Home,53217,36187.56,17029.44,317,4.2,SMB
2025-03-19,East,Wholesale,Fashion,53218,36188.24,17029.76,318,4.3,Consumer
2025-03-20,West,Online,Office,53219,36188.92,17030.08,319,4.4,Enterprise
2025-03-21,North,Retail,Electronics,53220,36189.6,17030.4,320,4.5,SMB
2025-03-22,South,Wholesale,Home,53221,36190.28,17030.72,321,4.6,Consumer
2025-03-23,East,Online,Fashion,53222,36190.96,17031.04,322,4.7,Enterprise
2025-03-24,West,Retail,Office,53223,36191.64,17031.36,323,4.8,SMB
2025-03-25,North,Wholesale,Electronics,53224,36192.32,17031.68,324,4.9,Consumer
2025-03-26,South,Online,Home,53225,36193.0,17032.0,325,3.5,Enterprise
2025-03-27,East,Retail,Fashion,53226,36193.68,17032.32,326,3.6,SMB
2025-03-28,West,Wholesale,Office,53227,36194.36,17032.64,327,3.7,Consumer
2025-03-01,North,Online,Electronics,53228,36195.04,17032.96,328,3.8,Enterprise
2025-03-02,South,Retail,Home,53229,36195.72,17033.28,329,3.9,SMB
2025-03-03,East,Wholesale,Fashion,53230,36196.4,17033.6,330,4.0,Consumer
2025-03-04,West,Online,Office,53231,36197.08,17033.92,331,4.1,Enterprise
2025-03-05,North,Retail,Electronics,53232,36197.76,17034.24,332,4.2,SMB
2025-03-06,South,Wholesale,Home,53233,36198.44,17034.56,333,4.3,Consumer
2025-03-07,East,Online,Fashion,53234,36199.12,17034.88,334,4.4,Enterprise
2025-03-08,West,Retail,Office,53235,36199.8,17035.2,335,4.5,SMB
2025-03-09,North,Wholesale,Electronics,53236,36200.48,17035.52,336,4.6,Consumer
2025-03-10,South,Online,Home,53237,36201.16,17035.84,337,4.7,Enterprise
2025-03-11,East,Retail,Fashion,53238,36201.84,17036.16,338,4.8,SMB
2025-03-12,West,Wholesale,Office,53239,36202.52,17036.48,339,4.9,Consumer
2025-03-13,North,Online,Electronics,53240,36203.2,17036.8,340,3.5,Enterprise
2025-03-14,South,Retail,Home,53241,36203.88,17037.12,341,3.6,SMB
2025-03-15,East,Wholesale,Fashion,53242,36204.56,17037.44,342,3.7,Consumer
2025-03-16,West,Online,Office,53243,36205.24,17037.76,343,3.8,Enterprise
2025-03-17,North,Retail,Electronics,53244,36205.92,17038.08,344,3.9,SMB
2025-03-18,South,Wholesale,Home,53245,36206.6,17038.4,345,4.0,Consumer
2025-03-19,East,Online,Fashion,53246,36207.28,17038.72,346,4.1,Enterprise
2025-03-20,West,Retail,Office,53247,36207.96,17039.04,347,4.2,SMB
2025-03-21,North,Wholesale,Electronics,53248,36208.64,17039.36,348,4.3,Consumer
2025-03-22,South,Online,Home,53249,36209.32,17039.68,349,4.4,Enterprise
2025-03-23,East,Retail,Fashion,53250,36210.0,17040.0,350,4.5,SMB
2025-03-24,West,Wholesale,Office,53251,36210.68,17040.32,351,4.6,Consumer
2025-03-25,North,Online,Electronics,53252,36211.36,17040.64,352,4.7,Enterprise
2025-03-26,South,Retail,Home,53253,36212.04,17040.96,353,4.8,SMB
2025-03-27,East,Wholesale,Fashion,53254,36212.72,17041.28,354,4.9,Consumer
2025-03-28,West,Online,Office,53255,36213.4,17041.6,355,3.5,Enterprise
2025-03-01,North,Retail,Electronics,53256,36214.08,17041.92,356,3.6,SMB
2025-03-02,South,Wholesale,Home,53257,36214.76,17042.24,357,3.7,Consumer
2025-03-03,East,Online,Fashion,53258,36215.44,17042.56,358,3.8,Enterprise
2025-03-04,West,Retail,Office,53259,36216.12,17042.88,359,3.9,SMB
2025-03-05,North,Wholesale,Electronics,53260,36216.8,17043.2,360,4.0,Consumer
2025-03-06,South,Online,Home,53261,36217.48,17043.52,361,4.1,Enterprise
2025-03-07,East,Retail,Fashion,53262,36218.16,17043.84,362,4.2,SMB
2025-03-08,West,Wholesale,Office,53263,36218.84,17044.16,363,4.3,Consumer
2025-03-09,North,Online,Electronics,53264,36219.52,17044.48,364,4.4,Enterprise
2025-03-10,South,Retail,Home,53265,36220.2,17044.8,365,4.5,SMB
2025-03-11,East,Wholesale,Fashion,53266,36220.88,17045.12,366,4.6,Consumer
2025-03-12,West,Online,Office,53267,36221.56,17045.44,367,4.7,Enterprise
2025-03-13,North,Retail,Electronics,53268,36222.24,17045.76,368,4.8,SMB
2025-03-14,South,Wholesale,Home,53269,36222.92,17046.08,369,4.9,Consumer
2025-03-15,East,Online,Fashion,53270,36223.6,17046.4,370,3.5,Enterprise
2025-03-16,West,Retail,Office,53271,36224.28,17046.72,371,3.6,SMB
2025-03-17,North,Wholesale,Electronics,53272,36224.96,17047.04,372,3.7,Consumer
2025-03-18,South,Online,Home,53273,36225.64,17047.36,373,3.8,Enterprise
2025-03-19,East,Retail,Fashion,53274,36226.32,17047.68,374,3.9,SMB
2025-03-20,West,Wholesale,Office,53275,36227.0,17048.0,375,4.0,Consumer
2025-03-21,North,Online,Electronics,53276,36227.68,17048.32,376,4.1,Enterprise
2025-03-22,South,Retail,Home,53277,36228.36,17048.64,377,4.2,SMB
2025-03-23,East,Wholesale,Fashion,53278,36229.04,17048.96,378,4.3,Consumer
2025-03-24,West,Online,Office,53279,36229.72,17049.28,379,4.4,Enterprise
2025-03-25,North,Retail,Electronics,53280,36230.4,17049.6,380,4.5,SMB
2025-03-26,South,Wholesale,Home,53281,36231.08,17049.92,381,4.6,Consumer
2025-03-27,East,Online,Fashion,53282,36231.76,17050.24,382,4.7,Enterprise
2025-03-28,West,Retail,Office,53283,36232.44,17050.56,383,4.8,SMB
2025-03-01,North,Wholesale,Electronics,53284,36233.12,17050.88,384,4.9,Consumer
2025-03-02,South,Online,Home,53285,36233.8,17051.2,385,3.5,Enterprise
2025-03-03,East,Retail,Fashion,53286,36234.48,17051.52,386,3.6,SMB
2025-03-04,West,Wholesale,Office,53287,36235.16,17051.84,387,3.7,Consumer
2025-03-05,North,Online,Electronics,53288,36235.84,17052.16,388,3.8,Enterprise
2025-03-06,South,Retail,Home,53289,36236.52,17052.48,389,3.9,SMB
2025-03-07,East,Wholesale,Fashion,53290,36237.2,17052.8,390,4.0,Consumer
2025-03-08,West,Online,Office,53291,36237.88,17053.12,391,4.1,Enterprise
2025-03-09,North,Retail,Electronics,53292,36238.56,17053.44,392,4.2,SMB
2025-03-10,South,Wholesale,Home,53293,36239.24,17053.76,393,4.3,Consumer
2025-03-11,East,Online,Fashion,53294,36239.92,17054.08,394,4.4,Enterprise
2025-03-12,West,Retail,Office,53295,36240.6,17054.4,395,4.5,SMB
2025-03-13,North,Wholesale,Electronics,53296,36241.28,17054.72,396,4.6,Consumer
2025-03-14,South,Online,Home,53297,36241.96,17055.04,397,4.7,Enterprise
2025-03-15,East,Retail,Fashion,53298,36242.64,17055.36,398,4.8,SMB
2025-03-16,West,Wholesale,Office,53299,36243.32,17055.68,399,4.9,Consumer
2025-03-17,North,Online,Electronics,53300,36244.0,17056.0,400,3.5,Enterprise
2025-03-18,South,Retail,Home,53301,36244.68,17056.32,401,3.6,SMB
2025-03-19,East,Wholesale,Fashion,53302,36245.36,17056.64,402,3.7,Consumer
2025-03-20,West,Online,Office,53303,36246.04,17056.96,403,3.8,Enterprise
2025-03-21,North,Retail,Electronics,53304,36246.72,17057.28,404,3.9,SMB
2025-03-22,South,Wholesale,Home,53305,36247.4,17057.6,405,4.0,Consumer
2025-03-23,East,Online,Fashion,53306,36248.08,17057.92,406,4.1,Enterprise
2025-03-24,West,Retail,Office,53307,36248.76,17058.24,407,4.2,SMB
2025-03-25,North,Wholesale,Electronics,53308,36249.44,17058.56,408,4.3,Consumer
2025-03-26,South,Online,Home,53309,36250.12,17058.88,409,4.4,Enterprise
2025-03-27,East,Retail,Fashion,53310,36250.8,17059.2,410,4.5,SMB
2025-03-28,West,Wholesale,Office,53311,36251.48,17059.52,411,4.6,Consumer
2025-03-01,North,Online,Electronics,53312,36252.16,17059.84,412,4.7,Enterprise
2025-03-02,South,Retail,Home,53313,36252.84,17060.16,413,4.8,SMB
2025-03-03,East,Wholesale,Fashion,53314,36253.52,17060.48,414,4.9,Consumer
2025-03-04,West,Online,Office,53315,36254.2,17060.8,415,3.5,Enterprise
2025-03-05,North,Retail,Electronics,53316,36254.88,17061.12,416,3.6,SMB
2025-03-06,South,Wholesale,Home,53317,36255.56,17061.44,417,3.7,Consumer
2025-03-07,East,Online,Fashion,53318,36256.24,17061.76,418,3.8,Enterprise
